"","site_code","Taxon","mean.after.control","mean.after.drought","after.cover.response","mean.after.control.0","mean.after.drought.0","after.cover.response.0","mean.before.control","mean.before.drought","before.cover.response","mean.before.control.0","mean.before.drought.0","before.cover.response.0","cover.change"
"842","rhijn.nl","FESTUCA RUBRA",40,25,-15,40,25,-15,43.3333333333333,36.6666666666667,-6.66666666666667,43.3333333333333,36.6666666666667,-6.66666666666667,-8.33333333333333
"843","rhijn.nl","GALIUM MOLLUGO",25.8333333333333,25,-0.833333333333332,25.8333333333333,25,-0.833333333333332,22,19.6666666666667,-2.33333333333333,22,19.6666666666667,-2.33333333333333,1.5
"844","rhijn.nl","HOLCUS LANATUS",8.4,6.66666666666667,-1.73333333333333,8.4,6.66666666666667,-1.73333333333333,5.33333333333333,5,-0.333333333333333,5.33333333333333,5,-0.333333333333333,-1.4
"845","rhijn.nl","JACOBAEA VULGARIS",2,NA,NA,2,0,-2,1,1,0,1,1,0,-2
"846","rhijn.nl","LATHYRUS PRATENSIS",NA,1,NA,0,1,1,4,NA,NA,4,0,-4,5
"847","rhijn.nl","LEUCANTHEMUM VULGARE",1,1,0,1,1,0,6,4,-2,6,4,-2,2
"848","rhijn.nl","LOTUS CORNICULATUS",10,NA,NA,10,0,-10,1,NA,NA,1,0,-1,-9
"849","rhijn.nl","LYSIMACHIA NUMMULARIA",NA,2,NA,0,2,2,NA,20,NA,0,20,20,-18
"850","rhijn.nl","PLANTAGO LANCEOLATA",5.83333333333333,4,-1.83333333333333,5.83333333333333,4,-1.83333333333333,12.5,10,-2.5,12.5,10,-2.5,0.666666666666667
"851","rhijn.nl","POTENTILLA REPTANS",8,22.5,14.5,8,22.5,14.5,7,3,-4,7,3,-4,18.5
"852","rhijn.nl","PRUNELLA VULGARIS",1.5,2,0.5,1.5,2,0.5,1,NA,NA,1,0,-1,1.5
"853","rhijn.nl","RANUNCULUS ACRIS",3,3,0,3,3,0,2.6,2,-0.6,2.6,2,-0.6,0.6
"854","rhijn.nl","RUMEX ACETOSA",1.25,1.5,0.25,1.25,1.5,0.25,1,NA,NA,1,0,-1,1.25
"855","rhijn.nl","TARAXACUM TARAXACUM",1.5,1,-0.5,1.5,1,-0.5,2,1,-1,2,1,-1,0.5
"856","rhijn.nl","TRIFOLIUM PRATENSE",1,1,0,1,1,0,2,2,0,2,2,0,0
"857","rhijn.nl","VERONICA CHAMAEDRYS",2,4,2,2,4,2,3.66666666666667,10.6666666666667,7,3.66666666666667,10.6666666666667,7,-5
"858","sand.us","ARISTIDA STRICTA",26.6666666666667,27,0.333333333333332,26.6666666666667,27,0.333333333333332,14,23.3333333333333,9.33333333333333,14,23.3333333333333,9.33333333333333,-9
"859","sand.us","CARPHEPHORUS BELLIDIFOLIUS",7,10,3,7,10,3,NA,11,NA,0,11,11,-8
"860","sand.us","CHRYSOPSIS MARIANA",6,26.5,20.5,6,26.5,20.5,2.5,14,11.5,2.5,14,11.5,9
"861","sand.us","DESMODIUM ROTUNDIFOLIUM",NA,5,NA,0,5,5,NA,10.5,NA,0,10.5,10.5,-5.5
"862","sand.us","DIOSPYROS VIRGINIANA",1,NA,NA,1,0,-1,3,1,-2,3,1,-2,1
"863","sand.us","EUPATORIUM ROTUNDIFOLIUM",NA,1,NA,0,1,1,NA,2,NA,0,2,2,-1
"864","sand.us","EUPHORBIA PUBENTISSIMA",3.66666666666667,5,1.33333333333333,3.66666666666667,5,1.33333333333333,12,8,-4,12,8,-4,5.33333333333333
"865","sand.us","GALACTIA REGULARIS",NA,16,NA,0,16,16,NA,4,NA,0,4,4,12
"866","sand.us","IONACTIS LINARIIFOLIA",NA,1,NA,0,1,1,10,5,-5,10,5,-5,6
"867","sand.us","LESPEDEZA HIRTA",1,NA,NA,1,0,-1,21,NA,NA,21,0,-21,20
"868","sand.us","LIATRIS COKERI",26,14,-12,26,14,-12,7,2,-5,7,2,-5,-7
"869","sand.us","MORELLA CERIFERA",1,1,0,1,1,0,5,NA,NA,5,0,-5,5
"870","sand.us","PARTHENIUM INTEGRIFOLIUM",4,5,1,4,5,1,4,20,16,4,20,16,-15
"871","sand.us","PINUS PALUSTRIS",1.66666666666667,3.66666666666667,2,1.66666666666667,3.66666666666667,2,1,6,5,1,6,5,-3
"872","sand.us","PITYOPSIS ASPERA",6,12.6666666666667,6.66666666666667,6,12.6666666666667,6.66666666666667,9,9,0,9,9,0,6.66666666666667
"873","sand.us","PTERIDIUM AQUILINUM",21.3333333333333,4.5,-16.8333333333333,21.3333333333333,4.5,-16.8333333333333,23.3333333333333,14,-9.33333333333333,23.3333333333333,14,-9.33333333333333,-7.5
"874","sand.us","QUERCUS INCANA",13,NA,NA,13,0,-13,16,NA,NA,16,0,-16,3
"875","sand.us","RHUS COPALLINUM",NA,6,NA,0,6,6,NA,3,NA,0,3,3,3
"876","sand.us","ROBINIA HISPIDA",NA,3.5,NA,0,3.5,3.5,NA,3,NA,0,3,3,0.5
"877","sand.us","SASSAFRAS ALBIDUM",NA,3,NA,0,3,3,NA,3,NA,0,3,3,0
"878","sand.us","SCHIZACHYRIUM SCOPARIUM",14,9,-5,14,9,-5,6,7.5,1.5,6,7.5,1.5,-6.5
"879","sand.us","SERICOCARPUS ASTEROIDES",2,1,-1,2,1,-1,2,3,1,2,3,1,-2
"880","sand.us","SYMPHYOTRICHUM WALTERI",13,NA,NA,13,0,-13,12,12,0,12,12,0,-13
"881","sand.us","VACCINIUM TENELLUM",15.6666666666667,23.5,7.83333333333333,15.6666666666667,23.5,7.83333333333333,12.3333333333333,10.5,-1.83333333333333,12.3333333333333,10.5,-1.83333333333333,9.66666666666667
"882","sclaudio.ar","ACMELLA DECUMBENS",0.25,NA,NA,0.25,0,-0.25,NA,1,NA,0,1,1,-1.25
"883","sclaudio.ar","CYNODON DACTYLON",2.33333333333333,1,-1.33333333333333,2.33333333333333,1,-1.33333333333333,NA,1,NA,0,1,1,-2.33333333333333
"884","sclaudio.ar","FESTUCA ARUNDINACEA",68.75,78.75,10,68.75,78.75,10,94.75,100,5.25,94.75,100,5.25,4.75
"885","sclaudio.ar","PASPALUM DILATATUM",1,NA,NA,1,0,-1,3,1,-2,3,1,-2,1
"886","sclaudio.ar","PASPALUM QUADRIFARIUM",20,NA,NA,20,0,-20,20,NA,NA,20,0,-20,0
"887","sclaudio.ar","SORGHUM HALEPENSE",10,15.25,5.25,10,15.25,5.25,5.33333333333333,5.83333333333333,0.5,5.33333333333333,5.83333333333333,0.5,4.75
"888","scruzh.us","ANAGALLIS ARVENSIS",4.516493875,5.6818182,1.165324325,4.516493875,5.6818182,1.165324325,2.3255814,NA,NA,2.3255814,0,-2.3255814,3.490905725
"889","scruzh.us","AVENA BARBATA",1.5998551,NA,NA,1.5998551,0,-1.5998551,0.877193,2.173913,1.29672,0.877193,2.173913,1.29672,-2.8965751
"890","scruzh.us","BRACHYPODIUM DISTACHYON",NA,2.4691358,NA,0,2.4691358,2.4691358,39.4736842,1.4084507,-38.0652335,39.4736842,1.4084507,-38.0652335,40.5343693
"891","scruzh.us","BRIZA MAXIMA",26.74486566,39.30012252,12.55525686,26.74486566,39.30012252,12.55525686,7.50628706,18.0385227,10.53223564,7.50628706,18.0385227,10.53223564,2.02302122
"892","scruzh.us","BROMUS HORDEACEUS",2.6345738,2.76928305,0.13470925,2.6345738,2.76928305,0.13470925,NA,1.4084507,NA,0,1.4084507,1.4084507,-1.27374145
"893","scruzh.us","CHLOROGALUM POMERIDIANUM",NA,2.4691358,NA,0,2.4691358,2.4691358,NA,1.4084507,NA,0,1.4084507,1.4084507,1.0606851
"894","scruzh.us","DANTHONIA CALIFORNICA",NA,15.1898734,NA,0,15.1898734,15.1898734,29.33366554,34.76109185,5.42742631,29.33366554,34.76109185,5.42742631,9.76244709
"895","scruzh.us","HOLCUS LANATUS",13.7898687,14.5281933,0.738324600000002,13.7898687,14.5281933,0.738324600000002,1.86827473333333,2.90954463333333,1.0412699,1.86827473333333,2.90954463333333,1.0412699,-0.302945299999998
"896","scruzh.us","LINUM BIENNE",3.6585366,6.29785905,2.63932245,3.6585366,6.29785905,2.63932245,1.03356376666667,1.66123983333333,0.627676066666667,1.03356376666667,1.66123983333333,0.627676066666667,2.01164638333333
"897","scruzh.us","PLANTAGO LANCEOLATA",11.96570875,22.2222222,10.25651345,11.96570875,22.2222222,10.25651345,4.53320762,4.8785782,0.345370579999999,4.53320762,4.8785782,0.345370579999999,9.91114287
"898","scruzh.us","SISYRINCHIUM BELLUM",1.2195122,1.8340046,0.6144924,1.2195122,1.8340046,0.6144924,NA,1.65074223333333,NA,0,1.65074223333333,1.65074223333333,-1.03624983333333
"899","scruzh.us","STIPA PULCHRA",27.69133725,8.2963652,-19.39497205,27.69133725,8.2963652,-19.39497205,35.4581353666667,41.73103135,6.27289598333333,35.4581353666667,41.73103135,6.27289598333333,-25.6678680333333
"900","scruzh.us","VULPIA MYUROS",29.6485841333333,4.135648425,-25.5129357083333,29.6485841333333,4.135648425,-25.5129357083333,4.8543689,33.4950132666667,28.6406443666667,4.8543689,33.4950132666667,28.6406443666667,-54.153580075
"901","scruzl.us","AVENA BARBATA",5.47244596666667,1.2195122,-4.25293376666667,5.47244596666667,1.2195122,-4.25293376666667,41,30.6,-10.4,41,30.6,-10.4,6.14706623333333
"902","scruzl.us","BROMUS DIANDRUS",11.6161616,1.2195122,-10.3966494,11.6161616,1.2195122,-10.3966494,36.2,55.6,19.4,36.2,55.6,19.4,-29.7966494
"903","scruzl.us","BROMUS HORDEACEUS",1.0204082,NA,NA,1.0204082,0,-1.0204082,3,3,0,3,3,0,-1.0204082
"904","scruzl.us","CARDUUS PYCNOCEPHALUS",8.79587136666667,20.12987015,11.3339987833333,8.79587136666667,20.12987015,11.3339987833333,1.25,1,-0.25,1.25,1,-0.25,11.5839987833333
"905","scruzl.us","CIRSIUM VULGARE",NA,14.6156689,NA,0,14.6156689,14.6156689,2,NA,NA,2,0,-2,16.6156689
"906","scruzl.us","GERANIUM DISSECTUM",20.95602862,3.79926223333333,-17.1567663866667,20.95602862,3.79926223333333,-17.1567663866667,2.8,2.8,0,2.8,2.8,0,-17.1567663866667
"907","scruzl.us","LOLIUM PERENNE",8.35844886666667,3.0194805,-5.33896836666667,8.35844886666667,3.0194805,-5.33896836666667,4,1,-3,4,1,-3,-2.33896836666667
"908","scruzl.us","RAPHANUS SATIVUS",34.96364396,61.0981501,26.13450614,34.96364396,61.0981501,26.13450614,3.5,5.6,2.1,3.5,5.6,2.1,24.03450614
"909","scruzl.us","VULPIA MYUROS",31.556947675,22.72727275,-8.829674925,31.556947675,22.72727275,-8.829674925,6,6,0,6,6,0,-8.829674925
"910","scruzm.us","AVENA BARBATA",75.91367574,66.17974404,-9.7339317,75.91367574,66.17974404,-9.7339317,86.6924611,81.37091954,-5.32154156,86.6924611,81.37091954,-5.32154156,-4.41239014
"911","scruzm.us","BRACHYPODIUM DISTACHYON",1.0416667,1.8348624,0.7931957,1.0416667,1.8348624,0.7931957,2.3809524,1.95238095,-0.42857145,2.3809524,1.95238095,-0.42857145,1.22176715
"912","scruzm.us","BRIZA MAXIMA",2.45535715,3.6697248,1.21436765,2.45535715,3.6697248,1.21436765,6.44743045,9.40757406666667,2.96014361666667,6.44743045,9.40757406666667,2.96014361666667,-1.74577596666667
"913","scruzm.us","BROMUS DIANDRUS",2.25851305,2.1978022,-0.06071085,2.25851305,2.1978022,-0.06071085,6.35743175,1.5048119,-4.85261985,6.35743175,1.5048119,-4.85261985,4.791909
"914","scruzm.us","CARDUUS PYCNOCEPHALUS",6.8493151,7.11889028,0.26957518,6.8493151,7.11889028,0.26957518,1.7424088,2.76846785,1.02605905,1.7424088,2.76846785,1.02605905,-0.75648387
"915","scruzm.us","CONVOLVULUS ARVENSIS",NA,1.0989011,NA,0,1.0989011,1.0989011,NA,1.9047619,NA,0,1.9047619,1.9047619,-0.8058608
"916","scruzm.us","ESCHSCHOLZIA CALIFORNICA",7.29629878,4.35033026666667,-2.94596851333333,7.29629878,4.35033026666667,-2.94596851333333,2.27999152,2.15223665,-0.12775487,2.27999152,2.15223665,-0.12775487,-2.81821364333333
"917","scruzm.us","GERANIUM DISSECTUM",3.57737056666667,2.92613635,-0.651234216666666,3.57737056666667,2.92613635,-0.651234216666666,2.8,2.8,0,2.8,2.8,0,-0.651234216666666
"918","scruzm.us","LOLIUM PERENNE",3.6458333,1.8181818,-1.8276515,3.6458333,1.8181818,-1.8276515,1.1904762,NA,NA,1.1904762,0,-1.1904762,-0.6371753
"919","scruzm.us","RAPHANUS SATIVUS",7.44020726,20.57703828,13.13683102,7.44020726,20.57703828,13.13683102,1.17663345,4.9528809,3.77624745,1.17663345,4.9528809,3.77624745,9.36058357
"920","scruzm.us","VICIA SATIVA",1.58466315,NA,NA,1.58466315,0,-1.58466315,1.78152906666667,1.6889139,-0.0926151666666668,1.78152906666667,1.6889139,-0.0926151666666668,-1.49204798333333
"921","sevblack.us","ALLIONIA INCARNATA",9,NA,NA,9,0,-9,1.5,NA,NA,1.5,0,-1.5,-7.5
"922","sevblack.us","CHONDROSUM ERIOPODUM",18.0928571428571,7.42857142857143,-10.6642857142857,18.0928571428571,7.42857142857143,-10.6642857142857,19.4071428571429,22.1428571428571,2.73571428571428,19.4071428571429,22.1428571428571,2.73571428571428,-13.4
"923","sevblack.us","EUPHORBIA LATA",0.5,0.5,0,0.5,0.5,0,0.5,3.48333333333333,2.98333333333333,0.5,3.48333333333333,2.98333333333333,-2.98333333333333
"924","sevblack.us","GUTIERREZIA SAROTHRAE",18.25,20,1.75,18.25,20,1.75,6.125,13.5,7.375,6.125,13.5,7.375,-5.625
"925","sevblack.us","HOFFMANNSEGGIA DREPANOCARPA",0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0
"926","sevblack.us","MACHAERANTHERA PINNATIFIDA",2.83333333333333,NA,NA,2.83333333333333,0,-2.83333333333333,0.5,NA,NA,0.5,0,-0.5,-2.33333333333333
"927","sevblack.us","MUHLENBERGIA ARENICOLA",1,1,0,1,1,0,1,3.75,2.75,1,3.75,2.75,-2.75
"928","sevblack.us","OPUNTIA PHAEACANTHA",11,NA,NA,11,0,-11,0.5,NA,NA,0.5,0,-0.5,-10.5
"929","sevblack.us","SALSOLA KALI",4.05,0.65,-3.4,4.05,0.65,-3.4,NA,6.25,NA,0,6.25,6.25,-9.65
"930","sevblack.us","SCLEROPOGON BREVIFOLIUS",1.95,NA,NA,1.95,0,-1.95,4.1,0.75,-3.35,4.1,0.75,-3.35,1.4
"931","sevblack.us","SOLANUM ELAEAGNIFOLIUM",NA,0.5,NA,0,0.5,0.5,NA,1.75,NA,0,1.75,1.75,-1.25
"932","sevblue.us","CHONDROSUM ERIOPODUM",1.65,4.80833333333333,3.15833333333333,1.65,4.80833333333333,3.15833333333333,2.975,20,17.025,2.975,20,17.025,-13.8666666666667
"933","sevblue.us","CHONDROSUM GRACILE",14.3442857142857,9.42857142857143,-4.91571428571429,14.3442857142857,9.42857142857143,-4.91571428571429,20.8071428571429,16.7142857142857,-4.09285714285714,20.8071428571429,16.7142857142857,-4.09285714285714,-0.822857142857144
"934","sevblue.us","SPHAERALCEA HASTULATA",2,NA,NA,2,0,-2,NA,0.5,NA,0,0.5,0.5,-2.5
"935","sevmixed.us","CHONDROSUM ERIOPODUM",11.4142857142857,7.34285714285714,-4.07142857142857,11.4142857142857,7.34285714285714,-4.07142857142857,12.6928571428571,19.1785714285714,6.48571428571428,12.6928571428571,19.1785714285714,6.48571428571428,-10.5571428571429
"936","sevmixed.us","CHONDROSUM GRACILE",4.975,1.65,-3.325,4.975,1.65,-3.325,7.83333333333333,6.8,-1.03333333333333,7.83333333333333,6.8,-1.03333333333333,-2.29166666666667
"937","sevmixed.us","GUTIERREZIA SAROTHRAE",NA,1,NA,0,1,1,NA,1.66666666666667,NA,0,1.66666666666667,1.66666666666667,-0.666666666666667
"938","sevmixed.us","HILARIA JAMESII",3.31428571428571,0.85,-2.46428571428571,3.31428571428571,0.85,-2.46428571428571,5.4,6.925,1.525,5.4,6.925,1.525,-3.98928571428571
"939","sevmixed.us","MACHAERANTHERA PINNATIFIDA",0.5,0.5,0,0.5,0.5,0,0.833333333333333,0.5,-0.333333333333333,0.833333333333333,0.5,-0.333333333333333,0.333333333333333
"940","sevmixed.us","SOLANUM ELAEAGNIFOLIUM",0.5,0.5,0,0.5,0.5,0,1.375,0.5,-0.875,1.375,0.5,-0.875,0.875
"941","sevmixed.us","SPHAERALCEA HASTULATA",0.5,NA,NA,0.5,0,-0.5,1,NA,NA,1,0,-1,0.5
"942","spvdrt.ar","CARDIONEMA RAMOSISSIMUM",1,1.66666666666667,0.666666666666667,1,1.66666666666667,0.666666666666667,1,1,0,1,1,0,0.666666666666667
"943","spvdrt.ar","ERODIUM CICUTARIUM",2,1,-1,2,1,-1,1,NA,NA,1,0,-1,0
"944","spvdrt.ar","GALIUM RICHARDIANUM",1,7,6,1,7,6,1,1,0,1,1,0,6
"945","spvdrt.ar","HORDEUM MURINUM",NA,3,NA,0,3,3,NA,1,NA,0,1,1,2
"946","spvdrt.ar","HYPOCHAERIS RADICATA",2.66666666666667,3,0.333333333333333,2.66666666666667,3,0.333333333333333,1,1,0,1,1,0,0.333333333333333
"947","spvdrt.ar","NASSELLA TENUIS",15.6666666666667,16.6666666666667,1,15.6666666666667,16.6666666666667,1,2,1.66666666666667,-0.333333333333333,2,1.66666666666667,-0.333333333333333,1.33333333333334
"948","spvdrt.ar","NOTICASTRUM SERICEUM",1,4,3,1,4,3,1,1,0,1,1,0,3
"949","spvdrt.ar","PANICUM URVILLEANUM",3,2.5,-0.5,3,2.5,-0.5,2,1.5,-0.5,2,1.5,-0.5,0
"950","spvdrt.ar","PAPPOSTIPA SPECIOSA",1.5,1.33333333333333,-0.166666666666667,1.5,1.33333333333333,-0.166666666666667,2,1,-1,2,1,-1,0.833333333333333
"951","spvdrt.ar","PLANTAGO PATAGONICA",2,1,-1,2,1,-1,1,1,0,1,1,0,-1
"952","spvdrt.ar","SCHISMUS BARBATUS",2.33333333333333,1.33333333333333,-1,2.33333333333333,1.33333333333333,-1,1,1,0,1,1,0,-1
"953","spvdrt.ar","SPOROBOLUS RIGENS",5.66666666666667,16,10.3333333333333,5.66666666666667,16,10.3333333333333,1,3,2,1,3,2,8.33333333333333
"954","spvdrt.ar","VULPIA BROMOIDES",2,1,-1,2,1,-1,1.33333333333333,1,-0.333333333333333,1.33333333333333,1,-0.333333333333333,-0.666666666666667
"955","teshio.jp","ANTHOXANTHUM ODORATUM",16.6666666666667,14.5,-2.16666666666667,16.6666666666667,14.5,-2.16666666666667,12.9,12.75,-0.15,12.9,12.75,-0.15,-2.01666666666667
"956","teshio.jp","ARTEMISIA INDICA",NA,25,NA,0,25,25,NA,4,NA,0,4,4,21
"957","teshio.jp","CALAMAGROSTIS EPIGEIOS",60.3,57.1,-3.2,60.3,57.1,-3.2,61.6666666666667,53.5,-8.16666666666666,61.6666666666667,53.5,-8.16666666666666,4.96666666666667
"958","teshio.jp","EQUISETUM ARVENSE",4,5.5,1.5,4,5.5,1.5,1,4,3,1,4,3,-1.5
"959","teshio.jp","GERANIUM THUNBERGII",8,4.5,-3.5,8,4.5,-3.5,2,1,-1,2,1,-1,-2.5
"960","teshio.jp","JUNCUS EFFUSUS",3,8,5,3,8,5,2,45,43,2,45,43,-38
"961","teshio.jp","PHALARIS ARUNDINACEA",25,12.5,-12.5,25,12.5,-12.5,40,10,-30,40,10,-30,17.5
"962","teshio.jp","PHRAGMITES AUSTRALIS",65,37.5,-27.5,65,37.5,-27.5,22,3,-19,22,3,-19,-8.5
"963","teshio.jp","PILOSELLA AURANTIACA",NA,2,NA,0,2,2,NA,2,NA,0,2,2,0
"964","teshio.jp","POLYGONUM THUNBERGII",12.5,6.25,-6.25,12.5,6.25,-6.25,30,4,-26,30,4,-26,19.75
"965","teshio.jp","RANUNCULUS REPENS",7,5,-2,7,5,-2,5,2,-3,5,2,-3,1
"966","teshio.jp","STELLARIA GRAMINEA",3.66666666666667,4.75,1.08333333333333,3.66666666666667,4.75,1.08333333333333,1.75,2,0.25,1.75,2,0.25,0.833333333333333
"967","teshio.jp","TARAXACUM TARAXACUM",5,NA,NA,5,0,-5,1.25,1,-0.25,1.25,1,-0.25,-4.75
"968","ukulingadrt.za","ACALYPHA ANGUSTATA",NA,2,NA,0,2,2,3,NA,NA,3,0,-3,5
"969","ukulingadrt.za","AFROASTER HISPIDA",3,7,4,3,7,4,NA,1,NA,0,1,1,3
"970","ukulingadrt.za","BRACHIARIA SERRATA",4,NA,NA,4,0,-4,25,NA,NA,25,0,-25,21
"971","ukulingadrt.za","CEPHALARIA PUNGENS",15.75,7,-8.75,15.75,7,-8.75,1.66666666666667,2,0.333333333333333,1.66666666666667,2,0.333333333333333,-9.08333333333333
"972","ukulingadrt.za","CHAETACANTHUS BURCHELLII",2.66666666666667,7.5,4.83333333333333,2.66666666666667,7.5,4.83333333333333,1.66666666666667,3.33333333333333,1.66666666666667,1.66666666666667,3.33333333333333,1.66666666666667,3.16666666666667
"973","ukulingadrt.za","COMMELINA AFRICANA",1.5,1,-0.5,1.5,1,-0.5,NA,3,NA,0,3,3,-3.5
"974","ukulingadrt.za","CYMBOPOGON CAESIUS",8.16666666666667,6.5,-1.66666666666667,8.16666666666667,6.5,-1.66666666666667,9,12,3,9,12,3,-4.66666666666667
"975","ukulingadrt.za","DIHETEROPOGON AMPLECTENS",3,5,2,3,5,2,8,10.6666666666667,2.66666666666667,8,10.6666666666667,2.66666666666667,-0.666666666666666
"976","ukulingadrt.za","ERIOSEMA CORDATUM",13.5,2,-11.5,13.5,2,-11.5,6,4.33333333333333,-1.66666666666667,6,4.33333333333333,-1.66666666666667,-9.83333333333333
"977","ukulingadrt.za","GRADERIA SCABRA",NA,2,NA,0,2,2,NA,1,NA,0,1,1,1
"978","ukulingadrt.za","HELICHRYSUM NUDIFOLIUM",NA,4,NA,0,4,4,1,NA,NA,1,0,-1,5
"979","ukulingadrt.za","HETEROPOGON CONTORTUS",NA,6,NA,0,6,6,11.5,9,-2.5,11.5,9,-2.5,8.5
"980","ukulingadrt.za","HIBISCUS AETHIOPICUS",4.66666666666667,4.66666666666667,0,4.66666666666667,4.66666666666667,0,1.66666666666667,3,1.33333333333333,1.66666666666667,3,1.33333333333333,-1.33333333333333
"981","ukulingadrt.za","INDIGOFERA HILARIS",5,15,10,5,15,10,1,3,2,1,3,2,8
"982","ukulingadrt.za","KOHAUTIA AMATYMBICA",2,NA,NA,2,0,-2,1,NA,NA,1,0,-1,-1
"983","ukulingadrt.za","POLYGALA HOTTENTOTTA",2,NA,NA,2,0,-2,NA,1,NA,0,1,1,-3
"984","ukulingadrt.za","SCABIOSA COLUMBARIA",NA,3.75,NA,0,3.75,3.75,3,3,0,3,3,0,3.75
"985","ukulingadrt.za","SENECIO BUPLEUROIDES",8.16666666666667,7.33333333333333,-0.833333333333333,8.16666666666667,7.33333333333333,-0.833333333333333,3,2,-1,3,2,-1,0.166666666666667
"986","ukulingadrt.za","SENECIO CORONATUS",7.5,3,-4.5,7.5,3,-4.5,1.5,2,0.5,1.5,2,0.5,-5
"987","ukulingadrt.za","SETARIA NIGRIROSTRIS",40,30,-10,40,30,-10,NA,4.5,NA,0,4.5,4.5,-14.5
"988","ukulingadrt.za","SPERMACOCE NATALENSIS",14,5,-9,14,5,-9,1,NA,NA,1,0,-1,-8
"989","ukulingadrt.za","THEMEDA TRIANDRA",11.3333333333333,15,3.66666666666667,11.3333333333333,15,3.66666666666667,31.6666666666667,30,-1.66666666666667,31.6666666666667,30,-1.66666666666667,5.33333333333333
"990","ukulingadrt.za","THUNBERGIA ATRIPLICIFOLIA",11.5,35,23.5,11.5,35,23.5,3,3.5,0.5,3,3.5,0.5,23
"991","ukulingadrt.za","TRISTACHYA LEUCOTHRIX",30.5,46.6666666666667,16.1666666666667,30.5,46.6666666666667,16.1666666666667,46.6666666666667,42,-4.66666666666666,46.6666666666667,42,-4.66666666666666,20.8333333333333
"992","yarradrt.au","AXONOPUS FISSIFOLIUS",4,NA,NA,4,0,-4,5.475,5.4,-0.0749999999999993,5.475,5.4,-0.0749999999999993,-3.925
"993","yarradrt.au","COMMELINA CYANEA",2,2,0,2,2,0,2.17,NA,NA,2.17,0,-2.17,2.17
"994","yarradrt.au","CYNODON DACTYLON",51.25,47.5,-3.75,51.25,47.5,-3.75,62.625,55.925,-6.7,62.625,55.925,-6.7,2.95
"995","yarradrt.au","DICHELACHNE CRINITA",1,1,0,1,1,0,0.1,NA,NA,0.1,0,-0.1,0.1
"996","yarradrt.au","EHRHARTA STIPOIDES",10.75,61.25,50.5,10.75,61.25,50.5,8.47,35.45,26.98,8.47,35.45,26.98,23.52
"997","yarradrt.au","ERAGROSTIS CURVULA",8.5,NA,NA,8.5,0,-8.5,10.25,NA,NA,10.25,0,-10.25,1.75
"998","yarradrt.au","HYPOCHAERIS RADICATA",1,1,0,1,1,0,14.565,7.96666666666667,-6.59833333333333,14.565,7.96666666666667,-6.59833333333333,6.59833333333333
"999","yarradrt.au","KYLLINGA ODORATA",1.5,1.25,-0.25,1.5,1.25,-0.25,0.3,0.55,0.25,0.3,0.55,0.25,-0.5
"1000","yarradrt.au","LOTUS CORNICULATUS",2,1,-1,2,1,-1,1.94333333333333,0.75,-1.19333333333333,1.94333333333333,0.75,-1.19333333333333,0.193333333333333
"1001","yarradrt.au","PLANTAGO LANCEOLATA",1,NA,NA,1,0,-1,1.85,1.15,-0.7,1.85,1.15,-0.7,-0.3
"1002","yarradrt.au","SENECIO MADAGASCARIENSIS",2,15,13,2,15,13,0.5,0.3,-0.2,0.5,0.3,-0.2,13.2
"1003","yarradrt.au","SETARIA PARVIFLORA",21.25,3.33333333333333,-17.9166666666667,21.25,3.33333333333333,-17.9166666666667,7.36,20.3333333333333,12.9733333333333,7.36,20.3333333333333,12.9733333333333,-30.89
